 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   3. 5.    Time:  11:34:41
 Units: L = cm   , T = days , M = ug   



                               Node( 18)                                 Node( 85)                                 Node(101)

         time         h        theta    Temp      Conc           h        theta    Temp      Conc           h        theta    Temp      Conc     
        113.0176      -78.72  0.2625   20.000  0.4261E+00        -79.18  0.2621   20.000  0.3077E+01        -79.14  0.2621   20.000  0.3405E+01
        113.0239      -78.71  0.2626   20.000  0.4260E+00        -79.18  0.2621   20.000  0.3077E+01        -79.14  0.2621   20.000  0.3405E+01
        113.0320      -78.70  0.2626   20.000  0.4260E+00        -79.18  0.2621   20.000  0.3076E+01        -79.14  0.2621   20.000  0.3404E+01
        113.0426      -78.68  0.2626   20.000  0.4259E+00        -79.18  0.2621   20.000  0.3076E+01        -79.14  0.2621   20.000  0.3404E+01
        113.0564      -78.65  0.2626   20.000  0.4259E+00        -79.18  0.2621   20.000  0.3076E+01        -79.14  0.2621   20.000  0.3404E+01
        113.0743      -78.62  0.2626   20.000  0.4258E+00        -79.17  0.2621   20.000  0.3076E+01        -79.14  0.2621   20.000  0.3404E+01
        113.0976      -78.57  0.2627   20.000  0.4256E+00        -79.17  0.2621   20.000  0.3076E+01        -79.15  0.2621   20.000  0.3404E+01
        113.1279      -78.50  0.2628   20.000  0.4254E+00        -79.16  0.2621   20.000  0.3075E+01        -79.15  0.2621   20.000  0.3403E+01
        113.1673      -78.39  0.2629   20.000  0.4252E+00        -79.16  0.2621   20.000  0.3074E+01        -79.15  0.2621   20.000  0.3403E+01
        113.2185      -78.20  0.2631   20.000  0.4248E+00        -79.14  0.2621   20.000  0.3074E+01        -79.15  0.2621   20.000  0.3402E+01
        113.2850      -77.86  0.2634   20.000  0.4241E+00        -79.13  0.2621   20.000  0.3073E+01        -79.15  0.2621   20.000  0.3401E+01
        113.3744      -77.25  0.2640   20.000  0.4230E+00        -79.11  0.2622   20.000  0.3071E+01        -79.15  0.2621   20.000  0.3400E+01
        113.4787      -76.37  0.2649   20.000  0.4216E+00        -79.09  0.2622   20.000  0.3070E+01        -79.15  0.2621   20.000  0.3399E+01
        113.6090      -75.08  0.2663   20.000  0.4192E+00        -79.06  0.2622   20.000  0.3068E+01        -79.15  0.2621   20.000  0.3397E+01
        113.8045      -72.98  0.2691   20.000  0.4147E+00        -79.01  0.2623   20.000  0.3065E+01        -79.14  0.2621   20.000  0.3395E+01
        114.0000      -70.86  0.2719   20.000  0.4101E+00        -78.96  0.2623   20.000  0.3062E+01        -79.12  0.2622   20.000  0.3392E+01
        114.0010      -70.86  0.2719   20.000  0.4101E+00        -78.96  0.2623   20.000  0.3062E+01        -79.12  0.2622   20.000  0.3392E+01
        114.0023      -70.84  0.2719   20.000  0.4100E+00        -78.96  0.2623   20.000  0.3062E+01        -79.12  0.2622   20.000  0.3392E+01
        114.0040      -70.82  0.2719   20.000  0.4100E+00        -78.96  0.2623   20.000  0.3062E+01        -79.12  0.2622   20.000  0.3392E+01
        114.0062      -70.80  0.2719   20.000  0.4099E+00        -78.96  0.2623   20.000  0.3062E+01        -79.12  0.2622   20.000  0.3392E+01
        114.0090      -70.77  0.2720   20.000  0.4099E+00        -78.96  0.2623   20.000  0.3062E+01        -79.12  0.2622   20.000  0.3392E+01
        114.0128      -70.73  0.2720   20.000  0.4098E+00        -78.96  0.2623   20.000  0.3062E+01        -79.12  0.2622   20.000  0.3392E+01
        114.0176      -70.68  0.2721   20.000  0.4096E+00        -78.96  0.2623   20.000  0.3062E+01        -79.12  0.2622   20.000  0.3392E+01
        114.0239      -70.61  0.2722   20.000  0.4095E+00        -78.96  0.2623   20.000  0.3062E+01        -79.12  0.2622   20.000  0.3392E+01
        114.0320      -70.52  0.2723   20.000  0.4093E+00        -78.96  0.2623   20.000  0.3062E+01        -79.12  0.2622   20.000  0.3392E+01
        114.0426      -70.40  0.2725   20.000  0.4090E+00        -78.95  0.2623   20.000  0.3061E+01        -79.11  0.2622   20.000  0.3392E+01
        114.0564      -70.25  0.2727   20.000  0.4087E+00        -78.95  0.2623   20.000  0.3061E+01        -79.11  0.2622   20.000  0.3391E+01
        114.0743      -70.05  0.2729   20.000  0.4082E+00        -78.95  0.2623   20.000  0.3061E+01        -79.11  0.2622   20.000  0.3391E+01
        114.0976      -69.78  0.2733   20.000  0.4076E+00        -78.94  0.2623   20.000  0.3061E+01        -79.11  0.2622   20.000  0.3391E+01
        114.1279      -69.38  0.2738   20.000  0.4068E+00        -78.93  0.2623   20.000  0.3060E+01        -79.10  0.2622   20.000  0.3391E+01
        114.1673      -68.78  0.2746   20.000  0.4055E+00        -78.92  0.2623   20.000  0.3060E+01        -79.10  0.2622   20.000  0.3390E+01
        114.2185      -67.83  0.2758   20.000  0.4036E+00        -78.91  0.2624   20.000  0.3059E+01        -79.09  0.2622   20.000  0.3389E+01
        114.2850      -66.35  0.2777   20.000  0.4007E+00        -78.90  0.2624   20.000  0.3058E+01        -79.09  0.2622   20.000  0.3389E+01
        114.3744      -64.06  0.2807   20.000  0.3962E+00        -78.88  0.2624   20.000  0.3056E+01        -79.07  0.2622   20.000  0.3387E+01
        114.4787      -61.17  0.2845   20.000  0.3903E+00        -78.85  0.2624   20.000  0.3055E+01        -79.06  0.2622   20.000  0.3386E+01
        114.6090      -57.70  0.2900   20.000  0.3822E+00        -78.82  0.2624   20.000  0.3053E+01        -79.04  0.2622   20.000  0.3384E+01
        114.8045      -53.27  0.2974   20.000  0.3708E+00        -78.78  0.2625   20.000  0.3050E+01        -79.00  0.2623   20.000  0.3382E+01
        115.0000      -49.57  0.3036   20.000  0.3601E+00        -78.73  0.2625   20.000  0.3047E+01        -78.97  0.2623   20.000  0.3379E+01
        115.0010      -49.52  0.3037   20.000  0.3600E+00        -78.73  0.2625   20.000  0.3047E+01        -78.97  0.2623   20.000  0.3379E+01
        115.0023      -49.50  0.3037   20.000  0.3600E+00        -78.73  0.2625   20.000  0.3047E+01        -78.97  0.2623   20.000  0.3379E+01
        115.0040      -49.47  0.3038   20.000  0.3599E+00        -78.73  0.2625   20.000  0.3047E+01        -78.97  0.2623   20.000  0.3379E+01
        115.0062      -49.43  0.3038   20.000  0.3597E+00        -78.73  0.2625   20.000  0.3047E+01        -78.97  0.2623   20.000  0.3379E+01
        115.0090      -49.37  0.3039   20.000  0.3596E+00        -78.73  0.2625   20.000  0.3047E+01        -78.97  0.2623   20.000  0.3379E+01
        115.0128      -49.30  0.3040   20.000  0.3594E+00        -78.73  0.2625   20.000  0.3047E+01        -78.97  0.2623   20.000  0.3379E+01
        115.0176      -49.21  0.3042   20.000  0.3591E+00        -78.73  0.2625   20.000  0.3047E+01        -78.97  0.2623   20.000  0.3379E+01
        115.0239      -49.10  0.3044   20.000  0.3588E+00        -78.73  0.2625   20.000  0.3046E+01        -78.96  0.2623   20.000  0.3379E+01
        115.0320      -48.95  0.3046   20.000  0.3583E+00        -78.73  0.2625   20.000  0.3046E+01        -78.96  0.2623   20.000  0.3379E+01
        115.0426      -48.76  0.3050   20.000  0.3577E+00        -78.72  0.2625   20.000  0.3046E+01        -78.96  0.2623   20.000  0.3379E+01
        115.0564      -48.53  0.3053   20.000  0.3570E+00        -78.72  0.2625   20.000  0.3046E+01        -78.96  0.2623   20.000  0.3378E+01
        115.0743      -48.26  0.3058   20.000  0.3561E+00        -78.72  0.2625   20.000  0.3046E+01        -78.96  0.2623   20.000  0.3378E+01
        115.0976      -47.99  0.3063   20.000  0.3550E+00        -78.71  0.2626   20.000  0.3045E+01        -78.95  0.2623   20.000  0.3378E+01
        115.1279      -47.73  0.3067   20.000  0.3538E+00        -78.71  0.2626   20.000  0.3045E+01        -78.95  0.2623   20.000  0.3378E+01
        115.1673      -47.54  0.3070   20.000  0.3525E+00        -78.70  0.2626   20.000  0.3044E+01        -78.94  0.2623   20.000  0.3377E+01
        115.2185      -47.47  0.3072   20.000  0.3511E+00        -78.69  0.2626   20.000  0.3043E+01        -78.93  0.2623   20.000  0.3376E+01
        115.2850      -47.54  0.3070   20.000  0.3497E+00        -78.67  0.2626   20.000  0.3042E+01        -78.92  0.2624   20.000  0.3375E+01
        115.3744      -47.80  0.3066   20.000  0.3481E+00        -78.65  0.2626   20.000  0.3041E+01        -78.90  0.2624   20.000  0.3374E+01
        115.4787      -48.19  0.3059   20.000  0.3465E+00        -78.63  0.2626   20.000  0.3039E+01        -78.88  0.2624   20.000  0.3373E+01
        115.6090      -48.74  0.3050   20.000  0.3449E+00        -78.59  0.2627   20.000  0.3037E+01        -78.85  0.2624   20.000  0.3371E+01
        115.8045      -49.54  0.3036   20.000  0.3426E+00        -78.53  0.2627   20.000  0.3034E+01        -78.81  0.2625   20.000  0.3369E+01
        116.0000      -50.26  0.3024   20.000  0.3405E+00        -78.46  0.2628   20.000  0.3031E+01        -78.77  0.2625   20.000  0.3366E+01
        116.2500      -51.12  0.3010   20.000  0.3382E+00        -78.33  0.2629   20.000  0.3027E+01        -78.70  0.2626   20.000  0.3363E+01
        116.6250      -52.20  0.2992   20.000  0.3348E+00        -78.02  0.2632   20.000  0.3020E+01        -78.56  0.2627   20.000  0.3357E+01
        117.0000      -53.13  0.2976   20.000  0.3317E+00        -77.57  0.2637   20.000  0.3013E+01        -78.36  0.2629   20.000  0.3352E+01
        117.5000      -53.95  0.2962   20.000  0.3274E+00        -76.72  0.2645   20.000  0.3001E+01        -77.93  0.2633   20.000  0.3344E+01
        118.0000      -54.52  0.2952   20.000  0.3231E+00        -75.61  0.2656   20.000  0.2989E+01        -77.29  0.2640   20.000  0.3335E+01
        118.0010      -54.55  0.2952   20.000  0.3231E+00        -75.63  0.2656   20.000  0.2989E+01        -77.30  0.2640   20.000  0.3335E+01
        118.0023      -54.54  0.2952   20.000  0.3231E+00        -75.62  0.2656   20.000  0.2989E+01        -77.30  0.2640   20.000  0.3335E+01
        118.0040      -54.55  0.2952   20.000  0.3231E+00        -75.62  0.2656   20.000  0.2989E+01        -77.30  0.2640   20.000  0.3335E+01
        118.0062      -54.55  0.2952   20.000  0.3230E+00        -75.62  0.2656   20.000  0.2989E+01        -77.29  0.2640   20.000  0.3335E+01
        118.0090      -54.55  0.2952   20.000  0.3230E+00        -75.61  0.2656   20.000  0.2989E+01        -77.29  0.2640   20.000  0.3335E+01
        118.0128      -54.56  0.2952   20.000  0.3230E+00        -75.61  0.2657   20.000  0.2988E+01        -77.28  0.2640   20.000  0.3335E+01
        118.0176      -54.56  0.2952   20.000  0.3230E+00        -75.60  0.2657   20.000  0.2988E+01        -77.28  0.2640   20.000  0.3335E+01
        118.0239      -54.57  0.2952   20.000  0.3229E+00        -75.58  0.2657   20.000  0.2988E+01        -77.27  0.2640   20.000  0.3335E+01
        118.0320      -54.58  0.2952   20.000  0.3228E+00        -75.57  0.2657   20.000  0.2988E+01        -77.26  0.2640   20.000  0.3335E+01
        118.0426      -54.59  0.2952   20.000  0.3227E+00        -75.55  0.2657   20.000  0.2988E+01        -77.25  0.2640   20.000  0.3335E+01
        118.0564      -54.61  0.2951   20.000  0.3226E+00        -75.52  0.2658   20.000  0.2987E+01        -77.23  0.2640   20.000  0.3334E+01
        118.0743      -54.63  0.2951   20.000  0.3225E+00        -75.48  0.2658   20.000  0.2987E+01        -77.20  0.2641   20.000  0.3334E+01
        118.0976      -54.66  0.2950   20.000  0.3223E+00        -75.43  0.2659   20.000  0.2986E+01        -77.17  0.2641   20.000  0.3334E+01
        118.1279      -54.70  0.2950   20.000  0.3221E+00        -75.36  0.2660   20.000  0.2986E+01        -77.13  0.2641   20.000  0.3333E+01
        118.1673      -54.78  0.2949   20.000  0.3218E+00        -75.28  0.2661   20.000  0.2985E+01        -77.08  0.2642   20.000  0.3333E+01
        118.2185      -54.89  0.2947   20.000  0.3215E+00        -75.16  0.2662   20.000  0.2983E+01        -77.00  0.2643   20.000  0.3332E+01
        118.2850      -55.05  0.2944   20.000  0.3211E+00        -75.01  0.2664   20.000  0.2981E+01        -76.90  0.2644   20.000  0.3331E+01
        118.3744      -55.31  0.2940   20.000  0.3206E+00        -74.80  0.2667   20.000  0.2979E+01        -76.76  0.2645   20.000  0.3330E+01
        118.4787      -55.63  0.2934   20.000  0.3201E+00        -74.55  0.2670   20.000  0.2976E+01        -76.59  0.2647   20.000  0.3328E+01
        118.6090      -56.04  0.2927   20.000  0.3195E+00        -74.23  0.2675   20.000  0.2973E+01        -76.36  0.2649   20.000  0.3326E+01
        118.8045      -56.65  0.2917   20.000  0.3188E+00        -73.73  0.2681   20.000  0.2967E+01        -75.98  0.2653   20.000  0.3322E+01
        119.0000      -57.25  0.2907   20.000  0.3181E+00        -73.24  0.2688   20.000  0.2961E+01        -75.60  0.2657   20.000  0.3319E+01
        119.0010      -57.25  0.2907   20.000  0.3181E+00        -73.24  0.2688   20.000  0.2961E+01        -75.60  0.2657   20.000  0.3319E+01
        119.0023      -57.26  0.2907   20.000  0.3181E+00        -73.23  0.2688   20.000  0.2961E+01        -75.60  0.2657   20.000  0.3319E+01
        119.0040      -57.26  0.2907   20.000  0.3181E+00        -73.23  0.2688   20.000  0.2961E+01        -75.59  0.2657   20.000  0.3319E+01
        119.0062      -57.27  0.2907   20.000  0.3181E+00        -73.22  0.2688   20.000  0.2961E+01        -75.59  0.2657   20.000  0.3319E+01
        119.0090      -57.28  0.2907   20.000  0.3180E+00        -73.22  0.2688   20.000  0.2961E+01        -75.59  0.2657   20.000  0.3319E+01
        119.0128      -57.29  0.2906   20.000  0.3180E+00        -73.21  0.2688   20.000  0.2961E+01        -75.58  0.2657   20.000  0.3319E+01
        119.0176      -57.31  0.2906   20.000  0.3180E+00        -73.19  0.2688   20.000  0.2961E+01        -75.57  0.2657   20.000  0.3319E+01
        119.0239      -57.32  0.2906   20.000  0.3180E+00        -73.18  0.2688   20.000  0.2961E+01        -75.56  0.2657   20.000  0.3319E+01
        119.0320      -57.35  0.2905   20.000  0.3180E+00        -73.16  0.2689   20.000  0.2961E+01        -75.55  0.2657   20.000  0.3319E+01
        119.0426      -57.38  0.2905   20.000  0.3179E+00        -73.13  0.2689   20.000  0.2960E+01        -75.53  0.2658   20.000  0.3318E+01
        119.0564      -57.42  0.2904   20.000  0.3179E+00        -73.09  0.2689   20.000  0.2960E+01        -75.51  0.2658   20.000  0.3318E+01
        119.0743      -57.47  0.2903   20.000  0.3178E+00        -73.05  0.2690   20.000  0.2959E+01        -75.48  0.2658   20.000  0.3318E+01
        119.0976      -57.53  0.2902   20.000  0.3177E+00        -72.99  0.2691   20.000  0.2959E+01        -75.43  0.2659   20.000  0.3317E+01
        119.1279      -57.59  0.2901   20.000  0.3176E+00        -72.91  0.2692   20.000  0.2958E+01        -75.38  0.2659   20.000  0.3317E+01
        119.1673      -57.63  0.2900   20.000  0.3174E+00        -72.81  0.2693   20.000  0.2957E+01        -75.31  0.2660   20.000  0.3316E+01
        119.2185      -57.61  0.2901   20.000  0.3170E+00        -72.68  0.2695   20.000  0.2955E+01        -75.21  0.2662   20.000  0.3315E+01
        119.2850      -57.45  0.2903   20.000  0.3162E+00        -72.51  0.2697   20.000  0.2953E+01        -75.08  0.2663   20.000  0.3314E+01
        119.3744      -57.06  0.2910   20.000  0.3150E+00        -72.29  0.2700   20.000  0.2950E+01        -74.89  0.2666   20.000  0.3312E+01
        119.4787      -56.46  0.2920   20.000  0.3133E+00        -72.03  0.2703   20.000  0.2947E+01        -74.67  0.2669   20.000  0.3311E+01
        119.6090      -55.58  0.2935   20.000  0.3109E+00        -71.70  0.2708   20.000  0.2943E+01        -74.37  0.2673   20.000  0.3308E+01
        119.8045      -54.21  0.2958   20.000  0.3070E+00        -71.23  0.2714   20.000  0.2937E+01        -73.92  0.2679   20.000  0.3304E+01
        120.0000      -52.92  0.2980   20.000  0.3030E+00        -70.76  0.2720   20.000  0.2931E+01        -73.45  0.2685   20.000  0.3300E+01
        120.2500      -52.89  0.2980   20.000  0.3003E+00        -70.19  0.2728   20.000  0.2923E+01        -72.83  0.2693   20.000  0.3295E+01
        120.5000      -53.85  0.2964   20.000  0.2990E+00        -69.63  0.2735   20.000  0.2915E+01        -72.21  0.2701   20.000  0.3290E+01
        120.7500      -55.21  0.2942   20.000  0.2984E+00        -69.09  0.2742   20.000  0.2906E+01        -71.60  0.2709   20.000  0.3284E+01
        121.0000      -56.64  0.2917   20.000  0.2983E+00        -68.56  0.2749   20.000  0.2898E+01        -70.99  0.2717   20.000  0.3278E+01
        121.5000      -59.40  0.2871   20.000  0.2986E+00        -67.57  0.2762   20.000  0.2881E+01        -69.81  0.2733   20.000  0.3266E+01
        122.0000      -62.07  0.2834   20.000  0.2989E+00        -66.64  0.2774   20.000  0.2865E+01        -68.69  0.2747   20.000  0.3254E+01
        122.5000      -64.55  0.2801   20.000  0.2995E+00        -65.81  0.2785   20.000  0.2848E+01        -67.65  0.2761   20.000  0.3241E+01
        123.0000      -66.85  0.2771   20.000  0.3002E+00        -65.10  0.2794   20.000  0.2832E+01        -66.70  0.2773   20.000  0.3228E+01
        124.0000      -70.59  0.2721   20.000  0.3014E+00        -64.23  0.2806   20.000  0.2802E+01        -65.34  0.2792   20.000  0.3202E+01
        125.0000      -74.05  0.2677   20.000  0.3028E+00        -63.79  0.2812   20.000  0.2774E+01        -64.46  0.2803   20.000  0.3176E+01
        126.0000      -77.59  0.2637   20.000  0.3044E+00        -63.71  0.2812   20.000  0.2747E+01        -64.01  0.2809   20.000  0.3149E+01
        127.0000      -80.54  0.2607   20.000  0.3055E+00        -63.96  0.2809   20.000  0.2722E+01        -63.96  0.2809   20.000  0.3122E+01
